Sample,X(ms) [07.06.2012 20:53:07 090 UTC],"CycleTimeMeasurement.CycleTimeInfo"
647,1339102385721.545360,12403000
648,1339102385734.547216,12744000
649,1339102385747.264976,12494000
650,1339102385760.135232,12294000
651,1339102385772.863264,12355000
652,1339102385787.817000,12283000
653,1339102385802.584712,12712000
654,1339102385815.433040,12716000
655,1339102385828.434624,12395000
656,1339102385843.288656,12485000
657,1339102385856.311216,12709000
658,1339102385869.059320,12470000
659,1339102385881.933528,12315000
660,1339102385894.754800,12360000
661,1339102385907.507096,12336000
662,1339102385922.521928,12324000
663,1339102385935.472640,12713000
664,1339102385948.401432,12487000
665,1339102385961.216864,12405000
666,1339102385974.082024,12369000
667,1339102385989.016688,12346000
668,1339102386002.071360,12663000
669,1339102386014.841024,12520000
670,1339102386027.678608,12344000
671,1339102386040.578760,12362000
672,1339102386053.311968,12432000
673,1339102386068.397136,12283000
674,1339102386081.287104,12763000
675,1339102386094.224904,12424000
676,1339102386107.057768,12432000
677,1339102386121.368360,12377000
678,1339102386136.584576,12487000
679,1339102386149.410664,12948000
680,1339102386162.240536,12388000
681,1339102386175.063648,12320000
682,1339102386187.778304,12356000
683,1339102386202.841616,12294000
684,1339102386215.751072,12603000
685,1339102386228.673232,12430000
686,1339102386241.491072,12345000
687,1339102386254.371048,12354000
688,1339102386269.250384,12380000
689,1339102386282.230784,12639000
690,1339102386295.075168,12465000
691,1339102386307.816072,12379000
692,1339102386320.640192,12318000
693,1339102386333.553944,12299000
694,1339102386348.424032,12416000
695,1339102386361.344192,12577000
696,1339102386374.247304,12460000
697,1339102386386.944016,12387000
698,1339102386400.855136,12280000
699,1339102386415.159792,12525000
700,1339102386428.215584,12861000
701,1339102386440.960568,12521000
702,1339102386453.904984,12320000
703,1339102386469.340296,12380000
704,1339102386484.380984,12698000
705,1339102386497.262752,13008000
706,1339102386510.135264,12401000
707,1339102386522.881216,12386000
708,1339102386537.745616,12273000
709,1339102386550.680496,12698000
710,1339102386563.505952,12447000
711,1339102386576.339328,12365000
712,1339102386589.971232,12330000
713,1339102386604.515312,12482000
714,1339102386617.359672,12868000
715,1339102386630.241288,12418000
716,1339102386643.040184,12330000
717,1339102386657.975464,12334000
718,1339102386670.931120,12623000
719,1339102386683.694904,12480000
720,1339102386696.590504,12289000
721,1339102386709.346760,12349000
722,1339102386722.223856,12329000
723,1339102386737.154312,12318000
724,1339102386750.162504,12718000
725,1339102386762.967480,12519000
726,1339102386775.713824,12347000
727,1339102386788.497944,12301000
728,1339102386804.978152,12308000
729,1339102386817.968960,12928000
730,1339102386830.818184,12442000
731,1339102386843.638928,12394000
732,1339102386856.447752,12396000
733,1339102386870.018768,12310000
734,1339102386884.599776,12418000
735,1339102386897.575264,12882000
736,1339102386910.439080,12486000
737,1339102386923.314768,12371000
738,1339102386938.302320,12362000
739,1339102386951.257152,12684000
740,1339102386964.176120,12419000
741,1339102386976.995096,12435000
742,1339102386989.728440,12360000
743,1339102387004.649384,12300000
744,1339102387020.002552,12606000
745,1339102387037.159152,12818000
746,1339102387054.987136,12983000
747,1339102387072.592656,13173000
748,1339102387090.233000,13145000
749,1339102387103.194760,13123000
750,1339102387116.074824,12466000
751,1339102387129.130408,12401000
752,1339102387143.820320,12383000
753,1339102387158.990064,12763000
754,1339102387171.913264,12798000
755,1339102387184.668416,12385000
756,1339102387197.538752,12326000
757,1339102387210.875352,12328000
758,1339102387225.901832,12413000
759,1339102387238.828976,12916000
760,1339102387251.661376,12467000
761,1339102387264.441008,12374000
762,1339102387279.213696,12306000
763,1339102387292.778936,12566000
764,1339102387310.125248,12603000
765,1339102387323.049776,13132000
766,1339102387335.947552,12422000
767,1339102387348.683024,12413000
768,1339102387363.929656,12310000
769,1339102387377.697248,12896000
770,1339102387390.617720,12627000
771,1339102387403.481416,12438000
772,1339102387418.603136,12369000
773,1339102387431.563240,12859000
774,1339102387444.426296,12472000
775,1339102387457.741680,12351000
776,1339102387472.203800,12419000
777,1339102387487.181400,12794000
778,1339102387500.201504,12755000
779,1339102387514.173104,12484000
780,1339102387530.749832,12429000
781,1339102387545.614208,13057000
782,1339102387558.617608,12633000
783,1339102387571.356288,12478000
784,1339102387584.186904,12286000
785,1339102387598.106992,12351000
786,1339102387612.218648,12505000
787,1339102387625.132160,12697000
788,1339102387638.029264,12414000
789,1339102387650.778400,12390000
790,1339102387665.724016,12325000
791,1339102387678.665480,12679000
792,1339102387691.404328,12410000
793,1339102387704.267816,12310000
794,1339102387717.035000,12319000
795,1339102387733.531760,12341000
796,1339102387750.090808,13016000
797,1339102387762.970920,12996000
798,1339102387777.674712,12411000
799,1339102387792.861872,12719000
800,1339102387805.929728,12902000
801,1339102387818.761936,12517000
802,1339102387831.609824,12377000
803,1339102387846.462544,12359000
804,1339102387859.691344,12716000
805,1339102387872.586848,12591000
806,1339102387885.274168,12380000
807,1339102387898.170056,12270000
808,1339102387912.955096,12374000
809,1339102387926.044608,12595000
810,1339102387938.827400,12493000
811,1339102387952.988744,12341000
812,1339102387970.606664,12577000
813,1339102387984.731576,13057000
814,1339102387997.673688,12621000
815,1339102388010.505752,12459000
816,1339102388023.305320,12358000
817,1339102388038.253808,12321000
818,1339102388051.193688,12644000
819,1339102388064.060296,12447000
820,1339102388078.156408,12383000
821,1339102388091.579544,12413000
822,1339102388104.987152,12580000
823,1339102388119.675144,12444000
824,1339102388132.698744,12883000
825,1339102388145.418256,12515000
826,1339102388158.202936,12286000
827,1339102388172.539640,12257000
828,1339102388189.758608,12609000
829,1339102388204.187912,12936000
830,1339102388217.068184,12773000
831,1339102388230.035072,12441000
832,1339102388242.861032,12421000
833,1339102388255.708232,12352000
834,1339102388271.547056,12371000
835,1339102388284.428336,12956000
836,1339102388297.241416,12388000
837,1339102388310.041640,12350000
838,1339102388324.557464,12317000
839,1339102388338.013288,12660000
840,1339102388350.765408,12583000
841,1339102388363.578016,12333000
842,1339102388376.383952,12319000
843,1339102388389.067928,12275000
844,1339102388405.598232,12262000
845,1339102388423.327064,12655000
846,1339102388436.905792,13287000
847,1339102388449.721816,12538000
848,1339102388462.572024,12341000
849,1339102388476.011872,12311000
850,1339102388490.653968,12443000
851,1339102388503.593128,12841000
852,1339102388516.418536,12444000
853,1339102388529.212888,12351000
854,1339102388544.426328,12315000
855,1339102388560.301800,12623000
856,1339102388573.212376,12898000
857,1339102388586.012608,12414000
858,1339102388598.793824,12320000
859,1339102388611.530224,12307000
860,1339102388626.732064,12306000
861,1339102388644.268072,12857000
862,1339102388657.370448,13013000
863,1339102388670.217400,12467000
864,1339102388682.969416,12351000
865,1339102388697.825136,12304000
866,1339102388710.808480,12612000
867,1339102388725.069240,12413000
868,1339102388738.636368,12629000
869,1339102388751.498872,12702000
870,1339102388766.601832,12401000
871,1339102388779.497504,12746000
872,1339102388792.330744,12428000
873,1339102388805.132048,12355000
874,1339102388817.927912,12336000
875,1339102388831.687232,12292000
876,1339102388845.929024,12441000
877,1339102388863.291016,12784000
878,1339102388876.507184,12905000
879,1339102388889.275552,12454000
880,1339102388904.457080,12331000
881,1339102388917.319920,12867000
882,1339102388930.248024,12417000
883,1339102388943.036168,12341000
884,1339102388957.583488,12363000
885,1339102388970.923584,12458000
886,1339102388983.688192,12568000
887,1339102388996.601112,12317000
888,1339102389009.306152,12396000
889,1339102389024.218136,12274000
890,1339102389038.907912,12582000
891,1339102389051.901344,12776000
892,1339102389064.748256,12430000
893,1339102389081.625192,12418000
894,1339102389097.928528,12817000
895,1339102389110.759632,13082000
896,1339102389123.561448,12395000
897,1339102389136.364704,12322000
898,1339102389149.114248,12340000
899,1339102389164.156608,12297000
900,1339102389177.947400,12764000
901,1339102389190.746560,12573000
902,1339102389203.675712,12342000
903,1339102389218.154680,12421000
904,1339102389231.709904,12572000
905,1339102389244.617536,12616000
906,1339102389257.418672,12394000
907,1339102389270.188048,12351000
908,1339102389285.130784,12295000
909,1339102389299.709496,12659000
910,1339102389315.706688,12578000
911,1339102389328.762256,12954000
912,1339102389343.548720,12511000
913,1339102389356.585312,12605000
914,1339102389369.404048,12489000
915,1339102389383.067672,12387000
916,1339102389397.663424,12491000
917,1339102389412.300448,12820000
918,1339102389425.274104,12763000
919,1339102389438.107808,12479000
920,1339102389450.903776,12351000
921,1339102389463.690824,12293000
922,1339102389477.947776,12362000
923,1339102389491.692088,12570000
924,1339102389504.744144,12693000
925,1339102389519.775184,12523000
926,1339102389535.310000,12567000
