Sample,X(ms) [11.04.2025 12:15:23 405 UTC],"CycleTimeMeasurement.CycleTimeInfo"
603,1744373737362.079752,14595000
604,1744373737395.680584,14194000
605,1744373737428.370464,14509000
606,1744373737457.374104,14324000
607,1744373737490.097288,14132000
608,1744373737523.520592,14314000
609,1744373737556.562216,14287000
610,1744373737589.360808,14599000
611,1744373737622.034224,14338000
612,1744373737654.674368,14274000
613,1744373737688.320488,14257000
614,1744373737721.344904,14574000
615,1744373737753.839064,14481000
616,1744373737785.568304,14222000
617,1744373737819.199168,14128000
618,1744373737851.215560,14547000
619,1744373737883.824176,14144000
620,1744373737917.390152,14293000
621,1744373737949.297144,14556000
622,1744373737983.056568,14128000
623,1744373738015.839320,14565000
624,1744373738045.424640,14353000
625,1744373738078.001200,14263000
626,1744373738110.990992,14271000
627,1744373738135.936736,14413000
628,1744373738163.951568,13821000
629,1744373738196.562968,13714000
630,1744373738219.920048,14378000
631,1744373738244.174192,13766000
632,1744373738277.055624,13751000
633,1744373738309.104408,14435000
634,1744373738342.594624,14282000
635,1744373738367.422072,14412000
636,1744373738400.048784,13880000
637,1744373738434.450952,14339000
638,1744373738467.408384,14824000
639,1744373738492.195368,14549000
640,1744373738518.719040,13631000
641,1744373738548.030848,14095000
642,1744373738567.342200,13949000
643,1744373738599.890072,13168000
644,1744373738633.398144,14256000
645,1744373738666.275152,14467000
646,1744373738699.133808,14502000
647,1744373738731.954064,14328000
648,1744373738757.425016,14401000
649,1744373738790.289240,13919000
650,1744373738823.037544,14407000
651,1744373738856.547872,14323000
652,1744373738890.306552,14524000
653,1744373738923.294816,14748000
654,1744373738955.985968,14466000
655,1744373738989.535824,14322000
656,1744373739022.367824,14471000
657,1744373739055.150840,14563000
658,1744373739087.922464,14341000
659,1744373739120.592720,14380000
660,1744373739144.176784,14223000
661,1744373739171.582096,13750000
662,1744373739204.400192,13730000
663,1744373739237.152552,14494000
664,1744373739269.887280,14184000
665,1744373739303.391696,14340000
666,1744373739336.178512,14501000
667,1744373739369.101392,14504000
668,1744373739399.727504,14345000
669,1744373739432.415520,14253000
670,1744373739465.328680,14378000
671,1744373739498.001424,14379000
672,1744373739531.505096,14323000
673,1744373739564.192584,14327000
674,1744373739596.144472,14446000
675,1744373739629.697896,14182000
676,1744373739661.823448,14503000
677,1744373739695.310320,14278000
678,1744373739728.095640,14431000
679,1744373739761.056440,14358000
680,1744373739785.439280,14460000
681,1744373739811.373944,13756000
682,1744373739844.497528,13835000
683,1744373739877.296688,14444000
684,1744373739910.146064,14432000
685,1744373739943.553752,14457000
686,1744373739976.545400,14353000
687,1744373740004.095800,14640000
688,1744373740036.672000,13866000
689,1744373740069.581624,14181000
690,1744373740102.322552,14456000
691,1744373740135.167800,14431000
692,1744373740167.903792,14285000
693,1744373740200.656552,14325000
694,1744373740233.311696,14377000
695,1744373740266.991856,14319000
696,1744373740299.790840,14595000
697,1744373740332.607712,14376000
698,1744373740365.454888,14445000
