meting_nummer,tijd_unix_ms,testwaarde,echo_waarde,verschil,round_trip_seconden
308,1744277177303,308,308,0,0.009287118911743164
309,1744277177521,309,309,0,0.011607646942138672
310,1744277177749,310,310,0,0.009264707565307617
311,1744277177969,311,311,0,0.011350393295288086
312,1744277178198,312,312,0,0.013449430465698242
313,1744277178425,313,313,0,0.00908207893371582
314,1744277178647,314,314,0,0.009188652038574219
315,1744277178867,315,315,0,0.009353160858154297
316,1744277179086,316,316,0,0.009213685989379883
317,1744277179305,317,317,0,0.009064674377441406
318,1744277179531,318,318,0,0.009181499481201172
319,1744277179751,319,319,0,0.013260841369628906
320,1744277179974,320,320,0,0.018281221389770508
321,1744277180202,321,321,0,0.009873151779174805
322,1744277180428,322,322,0,0.008684873580932617
323,1744277180647,323,323,0,0.012910127639770508
324,1744277180870,324,324,0,0.009210348129272461
325,1744277181089,325,325,0,0.00918722152709961
326,1744277181308,326,326,0,0.01814579963684082
327,1744277181543,327,327,0,0.011114358901977539
328,1744277181771,328,328,0,0.009281635284423828
329,1744277181990,329,329,0,0.010086297988891602
330,1744277182210,330,330,0,0.010056257247924805
331,1744277182437,331,331,0,0.00901174545288086
332,1744277182658,332,332,0,0.009029150009155273
333,1744277182876,333,333,0,0.00925898551940918
334,1744277183119,334,334,0,0.05074667930603027
335,1744277183381,335,335,0,0.009268522262573242
336,1744277183607,336,336,0,0.009466171264648438
337,1744277183827,337,337,0,0.01659369468688965
338,1744277184061,338,338,0,0.009188652038574219
339,1744277184279,339,339,0,0.009308099746704102
340,1744277184498,340,340,0,0.015865087509155273
341,1744277184723,341,341,0,0.010251045227050781
342,1744277184943,342,342,0,0.009042739868164062
343,1744277185168,343,343,0,0.009902238845825195
344,1744277185388,344,344,0,0.00930023193359375
345,1744277185612,345,345,0,0.01228475570678711
346,1744277185833,346,346,0,0.01802349090576172
347,1744277186061,347,347,0,0.014393329620361328
348,1744277186285,348,348,0,0.008974552154541016
349,1744277186503,349,349,0,0.017263174057006836
350,1744277186737,350,350,0,0.009247064590454102
351,1744277186955,351,351,0,0.011031150817871094
352,1744277187182,352,352,0,0.00914764404296875
353,1744277187401,353,353,0,0.008225440979003906
354,1744277187620,354,354,0,0.011346578598022461
355,1744277187848,355,355,0,0.009937763214111328
356,1744277188068,356,356,0,0.009326696395874023
357,1744277188286,357,357,0,0.009952306747436523
358,1744277188507,358,358,0,0.009061813354492188
359,1744277188725,359,359,0,0.008862018585205078
360,1744277188946,360,360,0,0.008972406387329102
