Sample,X(ms) [11.04.2025 12:57:37 761 UTC],"CycleTimeMeasurement.CycleTimeInfo"
237,1744376256598.706944,12553000
238,1744376256611.830280,12592000
239,1744376256627.125536,12632000
240,1744376256640.194592,12959000
241,1744376256653.372984,12615000
242,1744376256666.354488,12629000
243,1744376256679.819440,12523000
244,1744376256694.667480,12548000
245,1744376256707.860904,13040000
246,1744376256720.965608,12620000
247,1744376256733.878984,12586000
248,1744376256748.650600,12462000
249,1744376256763.756488,12690000
250,1744376256776.997208,12998000
251,1744376256789.942328,12699000
252,1744376256802.963992,12514000
253,1744376256815.926304,12502000
254,1744376256831.149008,12530000
255,1744376256844.196424,12865000
256,1744376256857.302112,12595000
257,1744376256870.278888,12585000
258,1744376256884.021008,12516000
259,1744376256898.718384,12579000
260,1744376256911.828672,12985000
261,1744376256924.946528,12609000
262,1744376256937.894440,12582000
263,1744376256950.922952,12509000
264,1744376256966.375008,12521000
265,1744376256980.347080,12935000
266,1744376256993.429264,12974000
267,1744376257006.469904,12592000
268,1744376257019.531240,12574000
269,1744376257034.598648,12546000
270,1744376257047.780552,12891000
271,1744376257062.381176,12658000
272,1744376257075.686056,12760000
273,1744376257088.709568,12606000
274,1744376257104.235312,12597000
275,1744376257117.477528,13156000
276,1744376257130.443184,12695000
277,1744376257143.450960,12534000
278,1744376257157.964720,12531000
279,1744376257172.122632,12667000
280,1744376257185.286976,12968000
281,1744376257198.277376,12626000
282,1744376257211.324832,12525000
283,1744376257226.652376,12565000
284,1744376257239.755016,12920000
285,1744376257252.835720,12596000
286,1744376257265.799016,12574000
287,1744376257279.579080,12504000
288,1744376257294.154760,12615000
289,1744376257307.367008,12844000
290,1744376257320.434880,12683000
291,1744376257333.476632,12594000
292,1744376257348.570656,12559000
293,1744376257361.723208,12888000
294,1744376257374.854616,12651000
295,1744376257387.818936,12583000
296,1744376257400.900784,12525000
297,1744376257417.597400,12515000
298,1744376257430.707752,13104000
299,1744376257443.735176,12660000
300,1744376257456.677368,12532000
301,1744376257469.701048,12486000
302,1744376257483.365416,12495000
303,1744376257498.332504,12681000
304,1744376257511.509312,13042000
305,1744376257524.466552,12688000
306,1744376257537.493464,12457000
307,1744376257552.557040,12528000
308,1744376257565.814224,12824000
309,1744376257578.901552,12682000
310,1744376257591.894312,12561000
311,1744376257605.061568,12573000
312,1744376257620.257840,12634000
313,1744376257633.474712,12877000
314,1744376257646.438744,12692000
315,1744376257659.557024,12493000
316,1744376257675.483720,12602000
317,1744376257690.669592,12771000
318,1744376257708.102016,13176000
319,1744376257725.727184,13207000
320,1744376257743.773072,13213000
321,1744376257761.997568,13428000
322,1744376257776.449168,13544000
323,1744376257789.597616,12935000
324,1744376257802.670016,12663000
325,1744376257817.968160,12595000
326,1744376257831.211776,12935000
327,1744376257844.112120,12701000
328,1744376257857.103888,12470000
329,1744376257872.944928,12482000
330,1744376257890.465336,13254000
331,1744376257905.025472,13164000
