Sample,X(ms) [11.04.2025 11:50:10 496 UTC],"CycleTimeMeasurement.CycleTimeInfo"
271,1744372226705.774839,89025347
272,1744372226793.840492,87261053
273,1744372226881.795172,88671960
274,1744372226970.652755,87346374
275,1744372227060.748986,88862666
276,1744372227149.776341,90094369
277,1744372227238.841519,89074036
278,1744372227328.070968,89018724
279,1744372227417.004959,89261573
280,1744372227504.911479,88902392
281,1744372227593.310448,87940395
282,1744372227683.412492,88359493
283,1744372227771.463541,90104480
284,1744372227860.313270,88062080
285,1744372227947.422275,88840129
286,1744372228036.425835,87106236
287,1744372228124.495359,89016293
288,1744372228213.759395,88061374
289,1744372228302.785959,89827773
290,1744372228392.822408,88461893
291,1744372228481.966288,90086849
292,1744372228571.844528,89694591
293,1744372228660.148652,89271014
294,1744372228748.681986,88889271
295,1744372228838.806079,87956822
296,1744372228928.067919,90123911
297,1744372229017.970861,89291231
298,1744372229104.786088,89881085
299,1744372229194.264661,86805786
300,1744372229283.011892,90025854
301,1744372229372.917372,88218573
302,1744372229462.363106,89906733
303,1744372229552.275128,89426787
304,1744372229642.229746,89911947
305,1744372229731.613288,89955528
306,1744372229820.317239,89379245
307,1744372229909.751457,88708373
308,1744372229999.731555,89429529
309,1744372230089.913732,89981885
310,1744372230179.926826,90205408
311,1744372230269.996635,90059898
312,1744372230360.197319,89998689
313,1744372230450.286266,90249551
314,1744372230539.316195,90042169
315,1744372230627.368515,89023587
316,1744372230714.175275,88054071
317,1744372230802.397532,86811360
318,1744372230891.238928,88221355
319,1744372230980.162012,88833032
320,1744372231068.225066,88932062
321,1744372231155.463368,88062302
322,1744372231243.579715,87247418
323,1744372231331.608701,88107871
324,1744372231419.366132,88633240
325,1744372231508.470972,87148822
326,1744372231597.767328,89115133
327,1744372231687.685052,89289272
328,1744372231776.825795,89916240
329,1744372231866.734808,89144760
330,1744372231955.972608,89907755
331,1744372232044.641199,89236498
332,1744372232132.711715,88673218
333,1744372232221.003572,88069311
334,1744372232309.970483,88290595
335,1744372232400.127692,88964903
336,1744372232490.295595,90164035
337,1744372232580.313239,90213227
338,1744372232668.447626,89966426
339,1744372232756.383866,88143072
340,1744372232846.312541,87929311
341,1744372232934.651443,89926795
342,1744372233022.614959,88338974
343,1744372233110.563946,88657995
344,1744372233199.554475,87254738
345,1744372233290.526128,88990835
346,1744372233380.558732,91018538
347,1744372233470.678261,89988094
348,1744372233559.977626,90114666
349,1744372233649.843706,89300156
350,1744372233738.032546,89861058
351,1744372233827.015795,88195955
352,1744372233914.933701,88984187
353,1744372234004.805648,87934893
354,1744372234093.276479,89853000
355,1744372234182.412221,89003338
356,1744372234272.304150,89184627
357,1744372234359.373346,89311493
358,1744372234447.415932,87065955
359,1744372234535.485226,88042445
360,1744372234623.524052,88679520
361,1744372234711.387252,88034013
362,1744372234800.212568,87257929
363,1744372234889.524439,88835671
364,1744372234977.497088,89301582
365,1744372235066.459799,87974454
366,1744372235155.520635,88972129
367,1744372235244.384626,89051711
368,1744372235332.396475,88864591
369,1744372235420.361439,88012262
370,1744372235509.533732,87966613
371,1744372235597.578675,89166152
372,1744372235686.781172,88042262
373,1744372235774.968541,89208764
374,1744372235863.845901,88187880
375,1744372235952.807915,88873440
376,1744372236043.005426,88966609
377,1744372236131.237266,90199587
378,1744372236220.022995,88220400
379,1744372236307.923052,88794604
380,1744372236396.361061,87917649
381,1744372236485.433039,88981587
382,1744372236574.196506,88532084
383,1744372236664.232786,88790365
384,1744372236754.516875,89988537
385,1744372236843.702652,90282952
386,1744372236932.562292,89185142
