Sample,X(ms) [11.04.2025 12:01:43 772 UTC],"CycleTimeMeasurement.CycleTimeInfo"
347,1744372913080.814599,47723947
348,1744372913127.855186,47113778
349,1744372913176.143257,47041369
350,1744372913215.826710,48286266
351,1744372913262.400163,39684756
352,1744372913309.717750,46574600
353,1744372913357.821199,47312996
354,1744372913398.970372,48104986
355,1744372913443.532857,41151854
356,1744372913490.863523,44558782
357,1744372913538.481412,47398586
358,1744372913585.777052,47553627
359,1744372913632.829012,47291889
360,1744372913668.898386,47054409
361,1744372913714.794092,36084902
362,1744372913759.754194,45881365
363,1744372913806.763479,44957053
364,1744372913855.367266,47011955
365,1744372913899.783603,48608498
366,1744372913945.438039,44409414
367,1744372913992.814857,45661955
368,1744372914041.088186,47371658
369,1744372914088.332990,48393067
370,1744372914133.310532,47124395
371,1744372914168.381083,44973693
372,1744372914216.245421,35138160
373,1744372914264.649106,47800005
374,1744372914312.910012,48403969
375,1744372914360.913763,48279391
376,1744372914401.687706,48003240
377,1744372914442.888337,40754582
378,1744372914491.405159,41202156
379,1744372914538.736972,48514262
380,1744372914586.447137,47335320
381,1744372914627.283746,47717862
382,1744372914669.390439,40821827
383,1744372914716.899017,42112311
384,1744372914764.862412,47536275
385,1744372914812.262657,47937565
386,1744372914857.580403,47399720
387,1744372914893.048950,45367302
388,1744372914940.683603,35421031
389,1744372914985.269617,47629974
390,1744372915032.367559,44579813
391,1744372915079.887772,47106147
392,1744372915127.318963,47517680
393,1744372915175.679052,47428835
394,1744372915218.815977,48364600
395,1744372915266.523870,43374920
396,1744372915314.004092,47469880
397,1744372915354.659266,47480898
398,1744372915397.609990,40655498
399,1744372915439.849817,42946697
400,1744372915488.004617,42241747
401,1744372915535.419719,48155707
402,1744372915582.716523,47414506
403,1744372915623.419323,47298205
404,1744372915668.428612,40699102
405,1744372915709.315746,45041351
406,1744372915756.751092,40854240
407,1744372915804.249083,47439294
408,1744372915849.886212,47768017
409,1744372915897.729350,45367369
410,1744372915941.907132,47842209
411,1744372915988.688866,44432645
412,1744372916036.265430,46542053
413,1744372916081.933039,47563542
414,1744372916124.978759,45682560
415,1744372916169.634812,43031058
416,1744372916216.873026,44652675
417,1744372916264.494052,47259405
418,1744372916308.834990,47620969
419,1744372916346.683190,44321720
420,1744372916389.789408,37847800
421,1744372916435.498506,43105400
422,1744372916482.648937,45715218
423,1744372916530.305990,47145333
424,1744372916571.696812,47656875
425,1744372916620.099252,41389867
426,1744372916667.590403,48431053
427,1744372916714.866123,47461054
428,1744372916762.806479,47278484
429,1744372916802.568839,47941440
430,1744372916841.788270,39761809
431,1744372916888.849270,39216360
432,1744372916935.824030,47064458
433,1744372916983.297319,46973475
434,1744372917031.039172,47466774
435,1744372917077.293270,47749306
436,1744372917120.764003,46268947
437,1744372917168.148892,43456987
438,1744372917215.695737,47382880
439,1744372917256.404208,47546658
440,1744372917300.045057,40708471
