Sample,X(ms) [11.04.2025 13:45:49 699 UTC],"CycleTimeMeasurement.CycleTimeInfo"
610,1744379132516.900360,3901000
611,1744379132521.017848,3889000
612,1744379132525.081184,3906000
613,1744379132529.208592,3881000
614,1744379132533.290000,3903000
615,1744379132537.348752,3891000
616,1744379132541.400384,3875000
617,1744379132545.446624,3873000
618,1744379132549.488640,3868000
619,1744379132553.606632,3865000
620,1744379132557.670520,3900000
621,1744379132563.227432,3879000
622,1744379132568.015664,3988000
623,1744379132572.178528,4050000
624,1744379132576.251400,3947000
625,1744379132580.389272,3894000
626,1744379132584.470240,3906000
627,1744379132588.519624,3900000
628,1744379132592.714520,3873000
629,1744379132596.772736,3904000
630,1744379132600.831632,3873000
631,1744379132604.887808,3880000
632,1744379132608.930672,3877000
633,1744379132612.985016,3867000
634,1744379132617.078792,3874000
635,1744379132621.664768,3886000
636,1744379132627.222144,3939000
637,1744379132631.674784,4080000
638,1744379132635.807232,4017000
639,1744379132639.874784,3928000
640,1744379132643.937712,3886000
641,1744379132647.985272,3880000
642,1744379132652.073264,3870000
643,1744379132656.148040,3887000
644,1744379132660.260592,3888000
645,1744379132664.341192,3900000
646,1744379132668.400624,3884000
647,1744379132672.479864,3882000
648,1744379132676.530192,3892000
649,1744379132680.646560,3875000
650,1744379132685.416200,3868000
651,1744379132690.935312,3942000
652,1744379132695.126672,4018000
653,1744379132699.224936,3967000
654,1744379132703.299584,3909000
655,1744379132707.364600,3879000
656,1744379132711.424280,3881000
657,1744379132715.513720,3876000
658,1744379132719.584904,3884000
659,1744379132723.700120,3888000
660,1744379132727.826312,3886000
661,1744379132731.894344,3905000
662,1744379132735.946232,3886000
663,1744379132740.005664,3876000
664,1744379132744.056096,3874000
665,1744379132749.673992,3874000
666,1744379132754.426888,4054000
667,1744379132758.681360,4061000
668,1744379132763.969552,3964000
669,1744379132768.528944,4014000
670,1744379132772.756424,4003000
671,1744379132776.832168,3934000
672,1744379132780.889768,3892000
673,1744379132784.964032,3883000
674,1744379132789.078696,3890000
675,1744379132793.156464,3891000
676,1744379132797.221624,3892000
677,1744379132801.285248,3876000
678,1744379132805.794336,3873000
679,1744379132811.239960,3919000
680,1744379132815.798776,4075000
681,1744379132819.957440,4021000
682,1744379132824.032440,3942000
683,1744379132828.217888,3886000
684,1744379132832.321480,3916000
685,1744379132836.384704,3910000
686,1744379132840.436544,3877000
687,1744379132844.489888,3871000
688,1744379132848.534920,3876000
689,1744379132852.688896,3864000
690,1744379132856.741432,3883000
691,1744379132860.853672,3871000
692,1744379132864.920128,3886000
693,1744379132870.201320,3880000
694,1744379132875.248704,3999000
695,1744379132879.419352,4081000
696,1744379132883.497144,3950000
697,1744379132887.560600,3894000
698,1744379132891.682608,3885000
699,1744379132895.749440,3893000
700,1744379132899.795728,3887000
701,1744379132903.846296,3869000
702,1744379132907.913360,3878000
703,1744379132911.969640,3881000
704,1744379132916.054488,3878000
705,1744379132920.155136,3884000
706,1744379132924.233336,3901000
707,1744379132928.679576,3893000
708,1744379132933.989856,3938000
709,1744379132938.850328,4038000
710,1744379132942.991936,4047000
711,1744379132947.058720,3945000
712,1744379132951.109240,3883000
713,1744379132955.226424,3873000
714,1744379132959.338528,3902000
715,1744379132963.409024,3892000
716,1744379132967.463816,3887000
717,1744379132971.536792,3882000
718,1744379132975.591320,3886000
719,1744379132979.643256,3872000
720,1744379132983.701800,3878000
721,1744379132987.760648,3874000
722,1744379132991.881048,3880000
723,1744379132995.944560,3891000
724,1744379132999.991400,3880000
725,1744379133004.035816,3871000
726,1744379133009.363312,3868000
727,1744379133014.338808,3973000
728,1744379133018.490064,4049000
729,1744379133022.694456,3940000
730,1744379133026.772696,3898000
731,1744379133030.917280,3898000
732,1744379133034.979400,3916000
733,1744379133039.029312,3879000
734,1744379133043.081048,3868000
735,1744379133047.130216,3874000
736,1744379133051.185096,3874000
737,1744379133055.296488,3873000
738,1744379133059.394648,3902000
739,1744379133063.455648,3887000
740,1744379133068.202968,3882000
741,1744379133073.667936,3930000
742,1744379133077.941784,4106000
743,1744379133082.068240,3994000
744,1744379133086.136088,3921000
745,1744379133090.259976,3889000
746,1744379133094.344592,3901000
747,1744379133098.408224,3894000
748,1744379133102.455288,3887000
749,1744379133106.498608,3866000
750,1744379133110.549248,3863000
751,1744379133115.604520,3868000
752,1744379133120.500448,3948000
753,1744379133124.713872,4013000
754,1744379133129.562600,3935000
755,1744379133134.089032,3973000
756,1744379133139.290744,3974000
757,1744379133143.432160,4020000
758,1744379133147.509560,3944000
759,1744379133151.610128,3886000
760,1744379133156.522072,3894000
761,1744379133160.811232,3991000
762,1744379133164.899664,3956000
763,1744379133168.964032,3889000
764,1744379133173.026104,3883000
765,1744379133177.074208,3882000
766,1744379133181.121504,3869000
767,1744379133185.172096,3866000
768,1744379133189.298368,3873000
769,1744379133193.365768,3901000
770,1744379133197.425096,3885000
771,1744379133201.478720,3880000
772,1744379133205.784560,3874000
773,1744379133211.459536,3920000
774,1744379133215.909696,4084000
775,1744379133220.070192,4024000
776,1744379133224.151264,3941000
777,1744379133228.288136,3899000
778,1744379133232.358528,3921000
779,1744379133236.467104,3890000
780,1744379133240.537040,3891000
781,1744379133244.648744,3900000
782,1744379133248.698944,3864000
783,1744379133252.801896,3875000
784,1744379133256.869488,3894000
785,1744379133260.970240,3886000
786,1744379133265.029232,3888000
787,1744379133270.008832,3874000
788,1744379133275.233856,3937000
789,1744379133279.456072,4061000
790,1744379133283.551728,3951000
791,1744379133287.640376,3907000
792,1744379133291.877832,3908000
793,1744379133296.003768,3968000
794,1744379133300.068568,3929000
795,1744379133304.120360,3885000
796,1744379133308.178080,3879000
797,1744379133312.240752,3882000
798,1744379133316.343336,3882000
799,1744379133320.441192,3889000
800,1744379133324.520624,3899000
801,1744379133328.758680,3894000
802,1744379133332.833896,3911000
803,1744379133336.874432,3885000
804,1744379133340.923072,3866000
805,1744379133344.966344,3874000
806,1744379133349.015264,3866000
807,1744379133353.111320,3871000
808,1744379133357.170960,3891000
809,1744379133362.211896,3880000
810,1744379133367.441960,3974000
811,1744379133371.610480,4077000
812,1744379133375.682240,3957000
813,1744379133379.745240,3884000
814,1744379133383.799712,3887000
815,1744379133387.856504,3876000
816,1744379133391.976288,3879000
817,1744379133396.048904,3900000
818,1744379133400.099824,3882000
819,1744379133404.144176,3874000
820,1744379133408.196328,3870000
821,1744379133412.243320,3873000
822,1744379133416.344464,3870000
823,1744379133420.450512,3889000
824,1744379133425.787040,3891000
825,1744379133431.200968,3989000
826,1744379133436.506208,4021000
827,1744379133440.739792,4083000
828,1744379133444.817944,3940000
829,1744379133448.871040,3893000
830,1744379133452.978512,3875000
831,1744379133457.041472,3897000
832,1744379133461.152160,3884000
833,1744379133465.210536,3890000
834,1744379133469.267760,3879000
835,1744379133473.338344,3882000
836,1744379133477.386064,3884000
837,1744379133481.431048,3877000
838,1744379133485.476000,3868000
839,1744379133489.589152,3865000
840,1744379133493.670480,3885000
841,1744379133497.727824,3883000
842,1744379133502.234536,3879000
843,1744379133507.703672,3920000
844,1744379133512.224760,4086000
845,1744379133516.386192,4012000
846,1744379133520.520744,3931000
847,1744379133524.658608,3922000
848,1744379133528.771280,3884000
849,1744379133532.849208,3898000
850,1744379133536.898264,3894000
851,1744379133540.953256,3866000
852,1744379133545.003096,3877000
853,1744379133549.056568,3875000
854,1744379133553.145224,3869000
855,1744379133557.203480,3884000
856,1744379133561.320480,3877000
857,1744379133565.383792,3902000
858,1744379133569.449424,3890000
859,1744379133573.520960,3891000
860,1744379133577.634728,3887000
861,1744379133582.710960,3895000
862,1744379133587.896008,3955000
863,1744379133592.132064,4036000
864,1744379133596.231736,3967000
865,1744379133600.308904,3907000
866,1744379133604.375168,3883000
867,1744379133608.426328,3874000
868,1744379133612.483968,3877000
869,1744379133616.639944,3873000
870,1744379133620.738624,3895000
871,1744379133624.802992,3892000
872,1744379133628.915504,3883000
873,1744379133633.050200,3897000
874,1744379133637.114896,3913000
875,1744379133641.878656,3884000
876,1744379133647.300152,3932000
877,1744379133651.559312,4067000
878,1744379133655.685576,3987000
879,1744379133659.792608,3927000
880,1744379133663.849544,3895000
881,1744379133667.907592,3882000
882,1744379133671.975968,3881000
883,1744379133676.023136,3885000
884,1744379133680.071384,3866000
885,1744379133684.122664,3872000
886,1744379133688.169832,3882000
887,1744379133692.305800,3868000
888,1744379133696.371608,3904000
889,1744379133700.411056,3887000
890,1744379133705.247600,3867000
891,1744379133710.552424,3964000
892,1744379133714.841784,4078000
